location.name,treatment.name,treatment,block,event.type,sample.id,lab.id.x,method,cas.number,analyte,analyte_abbr,result,units,dilution,result.reported.to,mdl,rl,flag,non.detect,duplicate,method.name,event.count,flow.vol.liter,long,lat,collected,received
Kerbel,MT1,MT,1,Outflow,K-MT1-02-LC-4-D,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1298,dS/m,1,RL,5,5,NA,FALSE,TRUE,Low-Cost Sampler,Irrigation 2,NA,NA,NA,8/15/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-02-LC-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.13,dS/m,1,RL,5,5,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 2,NA,NA,NA,8/15/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-03-LC-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1623,dS/m,1,RL,5,5,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,8/23/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-03-GB-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1637,dS/m,1,RL,5,5,NA,FALSE,FALSE,Grab Sample,Irrigation 3,NA,NA,NA,8/23/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-03-GBH-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1622,dS/m,1,RL,5,5,NA,FALSE,FALSE,Hourly Grab,Irrigation 3,NA,NA,NA,8/23/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-03-ISC-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1619,dS/m,1,RL,5,5,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,8/23/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-03-LC-4-D,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.163,dS/m,1,RL,5,5,NA,FALSE,TRUE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,8/23/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-04-ISC-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1645,dS/m,1,RL,5,5,NA,FALSE,FALSE,ISCO,Irrigation 4,NA,NA,NA,9/20/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-04-LC-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1682,dS/m,1,RL,5,5,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 4,NA,NA,NA,9/20/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-04-GBH-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1567,dS/m,1,RL,5,5,NA,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,NA,NA,9/20/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-04-GB-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1637,dS/m,1,RL,5,5,NA,FALSE,FALSE,Grab Sample,Irrigation 4,NA,NA,NA,9/20/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-04-GBH-4-D,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1635,dS/m,1,RL,5,5,NA,FALSE,TRUE,Hourly Grab,Irrigation 4,NA,NA,NA,9/20/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-05-GBH-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1654,dS/m,1,RL,5,5,NA,FALSE,FALSE,Hourly Grab,Irrigation 5,NA,NA,NA,9/26/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-05-GB-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1652,dS/m,1,RL,5,5,NA,FALSE,FALSE,Grab Sample,Irrigation 5,NA,NA,NA,9/26/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-05-ISC-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1655,dS/m,1,RL,5,5,NA,FALSE,FALSE,ISCO,Irrigation 5,NA,NA,NA,9/26/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-05-LC-4,NA,E120.1 - COND_W,NA,Specific Conductance,EC,0.1633,dS/m,1,RL,5,5,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 5,NA,NA,NA,9/26/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-01-LC-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,356.6666667,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 1,NA,NA,NA,7/17/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-01-GB-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,533.3333333,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Grab Sample,Irrigation 1,NA,NA,NA,7/17/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-01-GBH-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,140,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Hourly Grab,Irrigation 1,NA,NA,NA,7/17/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-01-GBH-4-D,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,383.3333333,mg/L,1,RL,2.5,2.5,NA,FALSE,TRUE,Hourly Grab,Irrigation 1,NA,NA,NA,7/17/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-S1-LC-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,1306.666667,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Low-Cost Sampler,Storm 1,NA,NA,NA,8/1/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-02-GBH-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,300,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Hourly Grab,Irrigation 2,NA,NA,NA,8/15/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-02-GBH-4-D,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,330,mg/L,1,RL,2.5,2.5,NA,FALSE,TRUE,Hourly Grab,Irrigation 2,NA,NA,NA,8/15/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-02-ISC-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,336.6666667,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,ISCO,Irrigation 2,NA,NA,NA,8/15/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-02-GB-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,433.3333333,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Grab Sample,Irrigation 2,NA,NA,NA,8/15/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-02-LC-4-D,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,453.3333333,mg/L,1,RL,2.5,2.5,NA,FALSE,TRUE,Low-Cost Sampler,Irrigation 2,NA,NA,NA,8/15/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-02-LC-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,380,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 2,NA,NA,NA,8/15/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-03-LC-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,180,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,8/23/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-03-GB-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,100,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Grab Sample,Irrigation 3,NA,NA,NA,8/23/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-03-GBH-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,110,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Hourly Grab,Irrigation 3,NA,NA,NA,8/23/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-03-ISC-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,140,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,NA,NA,8/23/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-03-LC-4-D,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,156.6666667,mg/L,1,RL,2.5,2.5,NA,FALSE,TRUE,Low-Cost Sampler,Irrigation 3,NA,NA,NA,8/23/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-04-ISC-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,7110,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,ISCO,Irrigation 4,NA,NA,NA,9/20/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-04-LC-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,4103.333333,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 4,NA,NA,NA,9/20/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-04-GBH-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,1203.333333,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,NA,NA,9/20/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-04-GB-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,1670,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Grab Sample,Irrigation 4,NA,NA,NA,9/20/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-04-GBH-4-D,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,1306.666667,mg/L,1,RL,2.5,2.5,NA,FALSE,TRUE,Hourly Grab,Irrigation 4,NA,NA,NA,9/20/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-05-GBH-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,2000,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Hourly Grab,Irrigation 5,NA,NA,NA,9/26/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-05-GB-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,1753.333333,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Grab Sample,Irrigation 5,NA,NA,NA,9/26/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-05-ISC-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,5333.333333,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,ISCO,Irrigation 5,NA,NA,NA,9/26/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-05-LC-4,NA,E160.2 - TSS_W_160.2,NA,"Suspended Solids (Residue, Non-Filterable)",TSS,28956.66667,mg/L,1,RL,2.5,2.5,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 5,NA,NA,NA,9/26/2023 0:00,NA
Kerbel,MT1,MT,1,Outflow,K-MT1-01-GBH-D,HS23071021-24,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1320,mg/L,1,RL,5,10,NA,FALSE,TRUE,Hourly Grab,Irrigation 1,NA,-104.99798,40.67641,7/18/2023 16:00,7/18/2023 13:35
Kerbel,MT1,MT,1,Outflow,"K-MT1-01-GBH-2,3,5-D",HS23071021-28,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1270,mg/L,1,RL,5,10,NA,FALSE,TRUE,Hourly Grab,Irrigation 1,NA,-104.99798,40.67641,7/18/2023 2:00,7/18/2023 13:35
Kerbel,MT1,MT,1,Outflow,K-MT1-01-GBH,HS23071021-10,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1240,mg/L,1,RL,5,10,NA,FALSE,FALSE,Hourly Grab,Irrigation 1,NA,-104.99798,40.67641,7/18/2023 16:00,7/18/2023 13:35
Kerbel,MT1,MT,1,Outflow,K-MT1-01-GB,HS23071021-09,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1200,mg/L,1,RL,5,10,NA,FALSE,FALSE,Grab Sample,Irrigation 1,NA,-104.99798,40.67641,7/18/2023 16:00,7/18/2023 13:35
Kerbel,MT1,MT,1,Outflow,K-MT1-01-LC,HS23071021-08,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1210,mg/L,1,RL,5,10,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 1,NA,-104.99798,40.67641,7/18/2023 16:00,7/18/2023 13:35
Kerbel,MT1,MT,1,Outflow,K-MT1-S1-LC,HS23080218-03,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,196,mg/L,1,RL,5,10,NA,FALSE,FALSE,Low-Cost Sampler,Storm 1,NA,-104.99798,40.67641,8/2/2023 2:00,8/3/2023 8:00
Kerbel,MT1,MT,1,Outflow,K-MT1-02-ISC,HS23081041-10,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,924,mg/L,1,RL,5,10,NA,FALSE,FALSE,ISCO,Irrigation 2,NA,-104.99798,40.67641,8/16/2023 16:00,8/17/2023 9:50
Kerbel,MT1,MT,1,Outflow,K-MT1-02-GBH-D,HS23081041-27,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1010,mg/L,1,RL,5,10,NA,FALSE,TRUE,Hourly Grab,Irrigation 2,NA,-104.99798,40.67641,8/16/2023 16:00,8/18/2023 9:50
Kerbel,MT1,MT,1,Outflow,K-MT1-02-LC-D,HS23081041-28,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1050,mg/L,1,RL,5,10,NA,FALSE,TRUE,Low-Cost Sampler,Irrigation 2,NA,-104.99798,40.67641,8/16/2023 16:00,8/18/2023 9:50
Kerbel,MT1,MT,1,Outflow,K-MT1-02-LC,HS23081041-09,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,936,mg/L,1,RL,5,10,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 2,NA,-104.99798,40.67641,8/16/2023 16:00,8/17/2023 9:50
Kerbel,MT1,MT,1,Outflow,K-MT1-02-GBH,HS23081041-12,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,912,mg/L,1,RL,5,10,NA,FALSE,FALSE,Hourly Grab,Irrigation 2,NA,-104.99798,40.67641,8/16/2023 16:00,8/17/2023 9:50
Kerbel,MT1,MT,1,Outflow,K-MT1-02-GB,HS23081041-11,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,880,mg/L,1,RL,5,10,NA,FALSE,FALSE,Grab Sample,Irrigation 2,NA,-104.99798,40.67641,8/16/2023 16:00,8/17/2023 9:50
Kerbel,MT1,MT,1,Outflow,K-MT1-03-ISC,HS23081597-10,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1160,mg/L,1,RL,5,10,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,-104.99798,40.67641,8/24/2023 2:00,8/25/2023 9:50
Kerbel,MT1,MT,1,Outflow,K-MT1-03-LC-D,HS23081597-27,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1130,mg/L,1,RL,5,10,NA,FALSE,TRUE,Low-Cost Sampler,Irrigation 3,NA,-104.99798,40.67641,8/24/2023 2:00,8/25/2023 9:50
Kerbel,MT1,MT,1,Outflow,K-MT1-03-GBH,HS23081597-12,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1120,mg/L,1,RL,5,10,NA,FALSE,FALSE,Hourly Grab,Irrigation 3,NA,-104.99798,40.67641,8/24/2023 2:00,8/25/2023 9:50
Kerbel,MT1,MT,1,Outflow,K-MT1-03-LC,HS23081597-09,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1180,mg/L,1,RL,5,10,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 3,NA,-104.99798,40.67641,8/24/2023 2:00,8/25/2023 9:50
Kerbel,MT1,MT,1,Outflow,K-MT1-03-GB,HS23081597-11,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1200,mg/L,1,RL,5,10,NA,FALSE,FALSE,Grab Sample,Irrigation 3,NA,-104.99798,40.67641,8/24/2023 2:00,8/25/2023 9:50
Kerbel,MT1,MT,1,Outflow,K-MT1-04-ISC,HS23091357-10,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1180,mg/L,1,RL,5,10,NA,FALSE,FALSE,ISCO,Irrigation 4,NA,-104.99798,40.67641,9/21/2023 2:00,9/22/2023 9:30
Kerbel,MT1,MT,1,Outflow,K-MT1-04-GBH-D,HS23091357-28,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1210,mg/L,1,RL,5,10,NA,FALSE,TRUE,Hourly Grab,Irrigation 4,NA,-104.99798,40.67641,9/21/2023 2:00,9/22/2023 9:30
Kerbel,MT1,MT,1,Outflow,K-MT1-04-LC,HS23091357-09,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1170,mg/L,1,RL,5,10,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 4,NA,-104.99798,40.67641,9/21/2023 2:00,9/22/2023 9:30
Kerbel,MT1,MT,1,Outflow,K-MT1-04-GBH,HS23091357-12,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1100,mg/L,1,RL,5,10,NA,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,-104.99798,40.67641,9/21/2023 2:00,9/22/2023 9:30
Kerbel,MT1,MT,1,Outflow,K-MT1-04-GB,HS23091357-11,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1280,mg/L,1,RL,5,10,NA,FALSE,FALSE,Grab Sample,Irrigation 4,NA,-104.99798,40.67641,9/21/2023 2:00,9/22/2023 9:30
Kerbel,MT1,MT,1,Outflow,K-MT1-05-LC,HS23091835-09,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1180,mg/L,1,RL,5,10,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 5,NA,-104.99798,40.67641,9/27/2023 2:00,9/29/2023 9:15
Kerbel,MT1,MT,1,Outflow,K-MT1-05-ISC,HS23091835-10,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1070,mg/L,1,RL,5,10,NA,FALSE,FALSE,ISCO,Irrigation 5,NA,-104.99798,40.67641,9/27/2023 2:00,9/29/2023 9:15
Kerbel,MT1,MT,1,Outflow,K-MT1-05-GBH,HS23091835-12,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1250,mg/L,1,RL,5,10,NA,FALSE,FALSE,Hourly Grab,Irrigation 5,NA,-104.99798,40.67641,9/27/2023 2:00,9/29/2023 9:15
Kerbel,MT1,MT,1,Outflow,K-MT1-05-GB,HS23091835-11,E160.1 - TDS_W_160.1,TDS,"Total Dissolved Solids (Residue, Filterable)",TDS,1280,mg/L,1,RL,5,10,NA,FALSE,FALSE,Grab Sample,Irrigation 5,NA,-104.99798,40.67641,9/27/2023 2:00,9/29/2023 9:15
Kerbel,MT2,MT,2,Outflow,K-MT2-01-GB,HS23071021-12,E300 - 300_W,14797-55-8,"Nitrogen, Nitrate (As N)",NO3,9.09,mg/L,5,RL,0.15,0.5,NA,FALSE,FALSE,Grab Sample,Irrigation 1,NA,-104.99735,40.67638,7/18/2023 16:00,7/18/2023 13:35
Kerbel,MT2,MT,2,Outflow,K-MT2-01-LC,HS23071021-11,E300 - 300_W,14797-55-8,"Nitrogen, Nitrate (As N)",NO3,8.93,mg/L,5,RL,0.15,0.5,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 1,NA,-104.99735,40.67638,7/18/2023 16:00,7/18/2023 13:35
Kerbel,MT2,MT,2,Outflow,K-MT2-01-GBH,HS23071021-13,E300 - 300_W,14797-55-8,"Nitrogen, Nitrate (As N)",NO3,8.8,mg/L,5,RL,0.15,0.5,NA,FALSE,FALSE,Hourly Grab,Irrigation 1,NA,-104.99735,40.67638,7/18/2023 16:00,7/18/2023 13:35
Kerbel,MT2,MT,2,Outflow,K-MT2-S2-LC,HS23080479-01,E300 - 300_W,14797-55-8,"Nitrogen, Nitrate (As N)",NO3,0.438,mg/L,1,RL,0.03,0.1,NA,FALSE,FALSE,Low-Cost Sampler,Storm 2,NA,-104.99735,40.67638,8/7/2023 2:00,8/8/2023 8:00
Kerbel,MT2,MT,2,Outflow,K-MT2-02-LC,HS23081041-13,E300 - 300_W,14797-55-8,"Nitrogen, Nitrate (As N)",NO3,3.09,mg/L,1,RL,0.03,0.1,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 2,NA,-104.99735,40.67638,8/16/2023 16:00,8/17/2023 9:50
Kerbel,MT2,MT,2,Outflow,K-MT2-02-GB,HS23081041-15,E300 - 300_W,14797-55-8,"Nitrogen, Nitrate (As N)",NO3,3.18,mg/L,1,RL,0.03,0.1,NA,FALSE,FALSE,Grab Sample,Irrigation 2,NA,-104.99735,40.67638,8/16/2023 16:00,8/17/2023 9:50
Kerbel,MT2,MT,2,Outflow,K-MT2-02-ISC,HS23081041-14,E300 - 300_W,14797-55-8,"Nitrogen, Nitrate (As N)",NO3,3.04,mg/L,1,RL,0.03,0.1,NA,FALSE,FALSE,ISCO,Irrigation 2,NA,-104.99735,40.67638,8/16/2023 16:00,8/17/2023 9:50
Kerbel,MT2,MT,2,Outflow,K-MT2-02-GBH,HS23081041-16,E300 - 300_W,14797-55-8,"Nitrogen, Nitrate (As N)",NO3,3.09,mg/L,1,RL,0.03,0.1,H,FALSE,FALSE,Hourly Grab,Irrigation 2,NA,-104.99735,40.67638,8/16/2023 16:00,8/18/2023 9:50
Kerbel,MT2,MT,2,Outflow,K-MT2-03-GB,HS23081597-15,E300 - 300_W,14797-55-8,"Nitrogen, Nitrate (As N)",NO3,7.47,mg/L,1,RL,0.03,0.1,NA,FALSE,FALSE,Grab Sample,Irrigation 3,NA,-104.99735,40.67638,8/24/2023 2:00,8/25/2023 9:50
Kerbel,MT2,MT,2,Outflow,K-MT2-03-LC,HS23081597-13,E300 - 300_W,14797-55-8,"Nitrogen, Nitrate (As N)",NO3,7.43,mg/L,1,RL,0.03,0.1,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 3,NA,-104.99735,40.67638,8/24/2023 2:00,8/25/2023 9:50
Kerbel,MT2,MT,2,Outflow,K-MT2-03-LC-D,HS23081597-28,E300 - 300_W,14797-55-8,"Nitrogen, Nitrate (As N)",NO3,7.26,mg/L,1,RL,0.03,0.1,NA,FALSE,TRUE,Low-Cost Sampler,Irrigation 3,NA,-104.99735,40.67638,8/24/2023 2:00,8/25/2023 9:50
Kerbel,MT2,MT,2,Outflow,K-MT2-03-ISC,HS23081597-14,E300 - 300_W,14797-55-8,"Nitrogen, Nitrate (As N)",NO3,7.44,mg/L,1,RL,0.03,0.1,NA,FALSE,FALSE,ISCO,Irrigation 3,NA,-104.99735,40.67638,8/24/2023 2:00,8/25/2023 9:50
Kerbel,MT2,MT,2,Outflow,K-MT2-03-GBH,HS23081597-16,E300 - 300_W,14797-55-8,"Nitrogen, Nitrate (As N)",NO3,7.41,mg/L,1,RL,0.03,0.1,NA,FALSE,FALSE,Hourly Grab,Irrigation 3,NA,-104.99735,40.67638,8/24/2023 2:00,8/25/2023 9:50
Kerbel,MT2,MT,2,Outflow,K-MT2-04-LC,HS23091357-13,E300 - 300_W,14797-55-8,"Nitrogen, Nitrate (As N)",NO3,8.56,mg/L,2,RL,0.06,0.2,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 4,NA,-104.99735,40.67638,9/21/2023 2:00,9/22/2023 9:30
Kerbel,MT2,MT,2,Outflow,K-MT2-04-GB,HS23091357-15,E300 - 300_W,14797-55-8,"Nitrogen, Nitrate (As N)",NO3,8.74,mg/L,2,RL,0.06,0.2,NA,FALSE,FALSE,Grab Sample,Irrigation 4,NA,-104.99735,40.67638,9/21/2023 2:00,9/22/2023 9:30
Kerbel,MT2,MT,2,Outflow,K-MT2-04-ISC,HS23091357-14,E300 - 300_W,14797-55-8,"Nitrogen, Nitrate (As N)",NO3,8.62,mg/L,2,RL,0.06,0.2,NA,FALSE,FALSE,ISCO,Irrigation 4,NA,-104.99735,40.67638,9/21/2023 2:00,9/22/2023 9:30
Kerbel,MT2,MT,2,Outflow,K-MT2-04-GBH,HS23091357-16,E300 - 300_W,14797-55-8,"Nitrogen, Nitrate (As N)",NO3,8.59,mg/L,2,RL,0.06,0.2,H,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,-104.99735,40.67638,9/21/2023 2:00,9/22/2023 9:30
Kerbel,MT2,MT,2,Outflow,K-MT2-05-LC,HS23091835-13,E300 - 300_W,14797-55-8,"Nitrogen, Nitrate (As N)",NO3,10.5,mg/L,5,RL,0.15,0.5,H,FALSE,FALSE,Low-Cost Sampler,Irrigation 5,NA,-104.99735,40.67638,9/27/2023 2:00,9/29/2023 9:15
Kerbel,MT2,MT,2,Outflow,K-MT2-05-ISC,HS23091835-14,E300 - 300_W,14797-55-8,"Nitrogen, Nitrate (As N)",NO3,9.58,mg/L,5,RL,0.15,0.5,H,FALSE,FALSE,ISCO,Irrigation 5,NA,-104.99735,40.67638,9/27/2023 2:00,9/29/2023 9:15
Kerbel,MT2,MT,2,Outflow,K-MT2-05-GB,HS23091835-15,E300 - 300_W,14797-55-8,"Nitrogen, Nitrate (As N)",NO3,11.9,mg/L,5,RL,0.15,0.5,H,FALSE,FALSE,Grab Sample,Irrigation 5,NA,-104.99735,40.67638,9/27/2023 2:00,9/29/2023 9:15
Kerbel,MT2,MT,2,Outflow,K-MT2-05-GBH,HS23091835-16,E300 - 300_W,14797-55-8,"Nitrogen, Nitrate (As N)",NO3,9.43,mg/L,5,RL,0.15,0.5,H,FALSE,FALSE,Hourly Grab,Irrigation 5,NA,-104.99735,40.67638,9/27/2023 2:00,9/29/2023 9:15
