location.name,treatment.name,treatment,block,event.type,sample.id,lab.id.x,method,cas.number,analyte,analyte_abbr,result,units,dilution,result.reported.to,mdl,rl,flag,non.detect,duplicate,method.name,event.count,flow.vol.liter,long,lat,collected,received,notes
Kerbel,CT2,CT,2,Outflow,K-CT2-04-GBH,HS23091357-08,E300 - 300_W,14797-65-0,"Nitrogen, Nitrite  (As N)",NO2,0,mg/L,2,RL,0.06,0.2,NA,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,-104.99666,40.67637,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,CT2,CT,2,Outflow,K-CT2-04-GBH-D,HS23091357-27,E300 - 300_W,14797-65-0,"Nitrogen, Nitrite  (As N)",NO2,0,mg/L,2,RL,0.06,0.2,NA,FALSE,TRUE,Hourly Grab,Irrigation 4,NA,-104.99666,40.67637,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,Inflow,IN,NA,Inflow,K-INF-04-GBH,HS23091357-26,E300 - 300_W,14797-65-0,"Nitrogen, Nitrite  (As N)",NO2,0,mg/L,2,RL,0.06,0.2,NA,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,NA,NA,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,Inflow,IN,NA,Inflow,K-INF-04-GBH,HS23091357-26,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,0,mg/L,1,RL,0.02,0.05,NA,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,NA,NA,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,Inflow,IN,NA,Inflow,K-INF-04-GBH,HS23091357-26,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,NA,NA,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,MT1,MT,1,Outflow,K-MT1-04-GBH-D,HS23091357-28,E300 - 300_W,14797-65-0,"Nitrogen, Nitrite  (As N)",NO2,0,mg/L,2,RL,0.06,0.2,NA,FALSE,TRUE,Hourly Grab,Irrigation 4,NA,-104.99798,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,MT1,MT,1,Outflow,K-MT1-04-GBH,HS23091357-12,E300 - 300_W,14797-65-0,"Nitrogen, Nitrite  (As N)",NO2,0,mg/L,2,RL,0.06,0.2,NA,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,-104.99798,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,MT1,MT,1,Outflow,K-MT1-04-GBH,HS23091357-12,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,0,mg/L,1,RL,0.02,0.05,NA,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,-104.99798,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,MT2,MT,2,Outflow,K-MT2-04-GBH,HS23091357-16,E300 - 300_W,14797-65-0,"Nitrogen, Nitrite  (As N)",NO2,0,mg/L,2,RL,0.06,0.2,NA,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,-104.99735,40.67638,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,MT2,MT,2,Outflow,K-MT2-04-GBH,HS23091357-16,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,0,mg/L,1,RL,0.02,0.05,NA,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,-104.99735,40.67638,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,ST1,ST,1,Outflow,K-ST1-04-GBH,HS23091357-20,E300 - 300_W,14797-65-0,"Nitrogen, Nitrite  (As N)",NO2,0,mg/L,2,RL,0.06,0.2,NA,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,-104.99764,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,ST2,ST,2,Outflow,K-ST2-04-GBH,HS23091357-24,E300 - 300_W,14797-65-0,"Nitrogen, Nitrite  (As N)",NO2,0,mg/L,2,RL,0.06,0.2,NA,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,-104.99701,40.67636,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,CT1,CT,1,Outflow,K-CT1-04-ISC,HS23091357-02,E300 - 300_W,14797-65-0,"Nitrogen, Nitrite  (As N)",NO2,0,mg/L,5,RL,0.15,0.5,NA,FALSE,FALSE,ISCO,Irrigation 4,NA,-104.99828,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,CT2,CT,2,Outflow,K-CT2-04-ISC,HS23091357-06,E300 - 300_W,14797-65-0,"Nitrogen, Nitrite  (As N)",NO2,0,mg/L,2,RL,0.06,0.2,NA,FALSE,FALSE,ISCO,Irrigation 4,NA,-104.99666,40.67637,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,MT1,MT,1,Outflow,K-MT1-04-ISC,HS23091357-10,E300 - 300_W,14797-65-0,"Nitrogen, Nitrite  (As N)",NO2,0,mg/L,2,RL,0.06,0.2,NA,FALSE,FALSE,ISCO,Irrigation 4,NA,-104.99798,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,MT2,MT,2,Outflow,K-MT2-04-ISC,HS23091357-14,E300 - 300_W,14797-65-0,"Nitrogen, Nitrite  (As N)",NO2,0,mg/L,2,RL,0.06,0.2,NA,FALSE,FALSE,ISCO,Irrigation 4,NA,-104.99735,40.67638,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,ST1,ST,1,Outflow,K-ST1-04-ISC,HS23091357-18,E300 - 300_W,14797-65-0,"Nitrogen, Nitrite  (As N)",NO2,0,mg/L,2,RL,0.06,0.2,NA,FALSE,FALSE,ISCO,Irrigation 4,NA,-104.99764,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,ST2,ST,2,Outflow,K-ST2-04-ISC,HS23091357-22,E300 - 300_W,14797-65-0,"Nitrogen, Nitrite  (As N)",NO2,0,mg/L,2,RL,0.06,0.2,NA,FALSE,FALSE,ISCO,Irrigation 4,NA,-104.99701,40.67636,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,CT1,CT,1,Outflow,K-CT1-04-LC,HS23091357-01,E300 - 300_W,14797-65-0,"Nitrogen, Nitrite  (As N)",NO2,0,mg/L,2,RL,0.06,0.2,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 4,NA,-104.99828,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,CT2,CT,2,Outflow,K-CT2-04-LC,HS23091357-05,E300 - 300_W,14797-65-0,"Nitrogen, Nitrite  (As N)",NO2,0,mg/L,2,RL,0.06,0.2,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 4,NA,-104.99666,40.67637,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,MT1,MT,1,Outflow,K-MT1-04-LC,HS23091357-09,E300 - 300_W,14797-65-0,"Nitrogen, Nitrite  (As N)",NO2,0,mg/L,2,RL,0.06,0.2,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 4,NA,-104.99798,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,MT2,MT,2,Outflow,K-MT2-04-LC,HS23091357-13,E300 - 300_W,14797-65-0,"Nitrogen, Nitrite  (As N)",NO2,0,mg/L,2,RL,0.06,0.2,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 4,NA,-104.99735,40.67638,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,ST1,ST,1,Outflow,K-ST1-04-LC,HS23091357-17,E300 - 300_W,14797-65-0,"Nitrogen, Nitrite  (As N)",NO2,0,mg/L,2,RL,0.06,0.2,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 4,NA,-104.99764,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,ST2,ST,2,Outflow,K-ST2-04-LC,HS23091357-21,E300 - 300_W,14797-65-0,"Nitrogen, Nitrite  (As N)",NO2,0,mg/L,2,RL,0.06,0.2,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 4,NA,-104.99701,40.67636,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,ST1,ST,1,Outflow,K-ST1-04-GBH,HS23091357-20,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.172,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,-104.99764,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,ST1,ST,1,Outflow,K-ST1-04-GB,HS23091357-19,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.204,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Grab Sample,Irrigation 4,NA,-104.99764,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,CT2,CT,2,Outflow,K-CT2-04-GBH,HS23091357-08,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.218,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,-104.99666,40.67637,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,CT2,CT,2,Outflow,K-CT2-04-ISC,HS23091357-06,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.218,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,ISCO,Irrigation 4,NA,-104.99666,40.67637,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,CT2,CT,2,Outflow,K-CT2-04-GBH-D,HS23091357-27,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.219,mg/L,1,RL,0.01,0.05,NA,FALSE,TRUE,Hourly Grab,Irrigation 4,NA,-104.99666,40.67637,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,ST1,ST,1,Outflow,K-ST1-04-LC,HS23091357-17,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.231,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 4,NA,-104.99764,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,ST1,ST,1,Outflow,K-ST1-04-ISC,HS23091357-18,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.233,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,ISCO,Irrigation 4,NA,-104.99764,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,CT2,CT,2,Outflow,K-CT2-04-GB,HS23091357-07,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.239,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Grab Sample,Irrigation 4,NA,-104.99666,40.67637,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,CT2,CT,2,Outflow,K-CT2-04-LC,HS23091357-05,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.239,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 4,NA,-104.99666,40.67637,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,MT2,MT,2,Outflow,K-MT2-04-GBH,HS23091357-16,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.277,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,-104.99735,40.67638,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,ST2,ST,2,Outflow,K-ST2-04-GBH,HS23091357-24,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,0.29,mg/L,1,RL,0.02,0.05,NA,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,-104.99701,40.67636,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,MT2,MT,2,Outflow,K-MT2-04-ISC,HS23091357-14,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.296,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,ISCO,Irrigation 4,NA,-104.99735,40.67638,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,MT1,MT,1,Outflow,K-MT1-04-GBH,HS23091357-12,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.327,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,-104.99798,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,MT1,MT,1,Outflow,K-MT1-04-GBH-D,HS23091357-28,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.33,mg/L,1,RL,0.01,0.05,NA,FALSE,TRUE,Hourly Grab,Irrigation 4,NA,-104.99798,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,MT2,MT,2,Outflow,K-MT2-04-GB,HS23091357-15,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.334,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Grab Sample,Irrigation 4,NA,-104.99735,40.67638,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,MT2,MT,2,Outflow,K-MT2-04-LC,HS23091357-13,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.356,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 4,NA,-104.99735,40.67638,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,ST2,ST,2,Outflow,K-ST2-04-ISC,HS23091357-22,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.361,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,ISCO,Irrigation 4,NA,-104.99701,40.67636,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,MT1,MT,1,Outflow,K-MT1-04-GB,HS23091357-11,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.372,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Grab Sample,Irrigation 4,NA,-104.99798,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,ST2,ST,2,Outflow,K-ST2-04-GBH,HS23091357-24,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.373,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,-104.99701,40.67636,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,MT1,MT,1,Outflow,K-MT1-04-ISC,HS23091357-10,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.377,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,ISCO,Irrigation 4,NA,-104.99798,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,MT1,MT,1,Outflow,K-MT1-04-LC,HS23091357-09,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.394,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 4,NA,-104.99798,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,ST2,ST,2,Outflow,K-ST2-04-LC,HS23091357-21,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.398,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 4,NA,-104.99701,40.67636,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,CT1,CT,1,Outflow,K-CT1-04-GB,HS23091357-03,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.399,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Grab Sample,Irrigation 4,NA,-104.99828,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,CT1,CT,1,Outflow,K-CT1-04-GBH,HS23091357-04,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.423,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,-104.99828,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,CT1,CT,1,Outflow,K-CT1-04-ISC,HS23091357-02,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.441,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,ISCO,Irrigation 4,NA,-104.99828,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,CT1,CT,1,Outflow,K-CT1-04-LC,HS23091357-01,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.455,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 4,NA,-104.99828,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,ST2,ST,2,Outflow,K-ST2-04-GB,HS23091357-23,SM4500P E - P-Ortho M4500P E,7723-14-0,"Phosphorus, Total Orthophosphate (as P)",OP,0.472,mg/L,1,RL,0.01,0.05,NA,FALSE,FALSE,Grab Sample,Irrigation 4,NA,-104.99701,40.67636,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,Inflow,IN,NA,Inflow,K-INF-04-GBH,HS23091357-26,M4500 NH3 D - TKN_W 4500NH3 D,7727-37-9TKN,"Nitrogen, Total Kjeldahl",TKN,0.52,mg/L,1,RL,0.1,0.5,NA,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,NA,NA,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,ST1,ST,1,Outflow,K-ST1-04-LC,HS23091357-17,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,0.603,mg/L,1,RL,0.02,0.05,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 4,NA,-104.99764,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,CT2,CT,2,Outflow,K-CT2-04-GBH-D,HS23091357-27,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,0.706,mg/L,1,RL,0.02,0.05,NA,FALSE,TRUE,Hourly Grab,Irrigation 4,NA,-104.99666,40.67637,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,MT2,MT,2,Outflow,K-MT2-04-GB,HS23091357-15,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,0.799,mg/L,1,RL,0.02,0.05,NA,FALSE,FALSE,Grab Sample,Irrigation 4,NA,-104.99735,40.67638,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,MT2,MT,2,Outflow,K-MT2-04-ISC,HS23091357-14,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,0.828,mg/L,2,RL,0.04,0.1,NA,FALSE,FALSE,ISCO,Irrigation 4,NA,-104.99735,40.67638,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,CT1,CT,1,Outflow,K-CT1-04-GBH,HS23091357-04,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,1.05,mg/L,2,RL,0.04,0.1,NA,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,-104.99828,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,CT2,CT,2,Outflow,K-CT2-04-GBH,HS23091357-08,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,1.05,mg/L,2,RL,0.04,0.1,NA,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,-104.99666,40.67637,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,CT2,CT,2,Outflow,K-CT2-04-LC,HS23091357-05,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,1.13,mg/L,2,RL,0.04,0.1,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 4,NA,-104.99666,40.67637,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,CT1,CT,1,Outflow,K-CT1-04-GB,HS23091357-03,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,1.17,mg/L,2,RL,0.04,0.1,NA,FALSE,FALSE,Grab Sample,Irrigation 4,NA,-104.99828,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,CT1,CT,1,Outflow,K-CT1-04-ISC,HS23091357-02,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,1.19,mg/L,2,RL,0.04,0.1,NA,FALSE,FALSE,ISCO,Irrigation 4,NA,-104.99828,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,ST1,ST,1,Outflow,K-ST1-04-GB,HS23091357-19,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,1.21,mg/L,2,RL,0.04,0.1,NA,FALSE,FALSE,Grab Sample,Irrigation 4,NA,-104.99764,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,MT1,MT,1,Outflow,K-MT1-04-GB,HS23091357-11,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,1.22,mg/L,2,RL,0.04,0.1,NA,FALSE,FALSE,Grab Sample,Irrigation 4,NA,-104.99798,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,ST1,ST,1,Outflow,K-ST1-04-GBH,HS23091357-20,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,1.22,mg/L,2,RL,0.04,0.1,NA,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,-104.99764,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,CT2,CT,2,Outflow,K-CT2-04-ISC,HS23091357-06,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,1.25,mg/L,2,RL,0.04,0.1,NA,FALSE,FALSE,ISCO,Irrigation 4,NA,-104.99666,40.67637,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,ST2,ST,2,Outflow,K-ST2-04-LC,HS23091357-21,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,1.25,mg/L,2,RL,0.04,0.1,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 4,NA,-104.99701,40.67636,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,ST1,ST,1,Outflow,K-ST1-04-ISC,HS23091357-18,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,1.26,mg/L,2,RL,0.04,0.1,NA,FALSE,FALSE,ISCO,Irrigation 4,NA,-104.99764,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,MT2,MT,2,Outflow,K-MT2-04-LC,HS23091357-13,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,1.28,mg/L,2,RL,0.04,0.1,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 4,NA,-104.99735,40.67638,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,CT2,CT,2,Outflow,K-CT2-04-LC,HS23091357-05,M4500 NH3 D - TKN_W 4500NH3 D,7727-37-9TKN,"Nitrogen, Total Kjeldahl",TKN,1.3,mg/L,1,RL,0.1,0.5,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 4,NA,-104.99666,40.67637,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,ST2,ST,2,Outflow,K-ST2-04-GB,HS23091357-23,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,1.31,mg/L,2,RL,0.04,0.1,NA,FALSE,FALSE,Grab Sample,Irrigation 4,NA,-104.99701,40.67636,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,MT1,MT,1,Outflow,K-MT1-04-GBH-D,HS23091357-28,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,1.32,mg/L,2,RL,0.04,0.1,NA,FALSE,TRUE,Hourly Grab,Irrigation 4,NA,-104.99798,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,CT1,CT,1,Outflow,K-CT1-04-LC,HS23091357-01,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,1.33,mg/L,2,RL,0.04,0.1,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 4,NA,-104.99828,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,ST2,ST,2,Outflow,K-ST2-04-ISC,HS23091357-22,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,1.37,mg/L,2,RL,0.04,0.1,NA,FALSE,FALSE,ISCO,Irrigation 4,NA,-104.99701,40.67636,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,MT1,MT,1,Outflow,K-MT1-04-GBH-D,HS23091357-28,M4500 NH3 D - TKN_W 4500NH3 D,7727-37-9TKN,"Nitrogen, Total Kjeldahl",TKN,1.4,mg/L,1,RL,0.1,0.5,NA,FALSE,TRUE,Hourly Grab,Irrigation 4,NA,-104.99798,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,CT1,CT,1,Outflow,K-CT1-04-GBH,HS23091357-04,M4500 NH3 D - TKN_W 4500NH3 D,7727-37-9TKN,"Nitrogen, Total Kjeldahl",TKN,1.5,mg/L,1,RL,0.1,0.5,NA,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,-104.99828,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,ST1,ST,1,Outflow,K-ST1-04-GBH,HS23091357-20,M4500 NH3 D - TKN_W 4500NH3 D,7727-37-9TKN,"Nitrogen, Total Kjeldahl",TKN,1.5,mg/L,1,RL,0.1,0.5,NA,FALSE,FALSE,Hourly Grab,Irrigation 4,NA,-104.99764,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,MT1,MT,1,Outflow,K-MT1-04-LC,HS23091357-09,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,1.5,mg/L,2,RL,0.04,0.1,NA,FALSE,FALSE,Low-Cost Sampler,Irrigation 4,NA,-104.99798,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,CT2,CT,2,Outflow,K-CT2-04-GB,HS23091357-07,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,1.73,mg/L,2,RL,0.04,0.1,NA,FALSE,FALSE,Grab Sample,Irrigation 4,NA,-104.99666,40.67637,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,MT1,MT,1,Outflow,K-MT1-04-ISC,HS23091357-10,SM4500P E - P_TW M4500P E,7723-14-0,"Phosphorus, Total (As P)",TP,1.73,mg/L,2,RL,0.04,0.1,NA,FALSE,FALSE,ISCO,Irrigation 4,NA,-104.99798,40.67641,9/21/2023 2:00,9/22/2023 9:30,
Kerbel,CT2,CT,2,Outflow,K-CT2-04-GBH-D,HS23091357-27,M4500 NH3 D - TKN_W 4500NH3 D,7727-37-9TKN,"Nitrogen, Total Kjeldahl",TKN,1.8,mg/L,1,RL,0.1,0.5,NA,FALSE,TRUE,Hourly Grab,Irrigation 4,NA,-104.99666,40.67637,9/21/2023 2:00,9/22/2023 9:30,
