"event.count","analyte_abbr","treatment","block","method.name","result","duplicate"
"Irrigation 4","OP","MT","1","Grab Sample",0.299786616364101,TRUE
"Irrigation 5","OP","MT","1","Grab Sample",0.222931165459142,FALSE
"Irrigation 5","OP","MT","1","Grab Sample",0.27639862010308,TRUE
"Irrigation 1","EC","MT","1","Grab Sample",0.171577524179903,FALSE
"Irrigation 1","EC","MT","1","Grab Sample",0.159042619539899,TRUE
"Irrigation 2","EC","MT","1","Grab Sample",0.149410792365291,FALSE
"Irrigation 2","EC","MT","1","Grab Sample",0.136157070950787,TRUE
"Irrigation 3","EC","MT","1","Grab Sample",0.149910504081999,FALSE
"Irrigation 3","EC","MT","1","Grab Sample",0.164860292445004,TRUE
"Irrigation 4","EC","MT","1","Grab Sample",0.138797792908519,FALSE
"Irrigation 4","EC","MT","1","Grab Sample",0.139248322481164,TRUE
"Irrigation 5","EC","MT","1","Grab Sample",0.122635705680327,FALSE
"Irrigation 5","EC","MT","1","Grab Sample",0.118353258459723,TRUE
"Irrigation 1","TSS","MT","1","Grab Sample",1265.98781140497,FALSE
"Irrigation 1","TSS","MT","1","Grab Sample",1306.92079156292,TRUE
"Irrigation 2","TSS","MT","1","Grab Sample",988.83047820749,FALSE
"Irrigation 2","TSS","MT","1","Grab Sample",1041.95872391797,TRUE
"Irrigation 3","TSS","MT","1","Grab Sample",1118.92174228664,FALSE
"Irrigation 3","TSS","MT","1","Grab Sample",919.373135151626,TRUE
"Irrigation 4","TSS","MT","1","Grab Sample",909.922108623759,FALSE
"Irrigation 4","TSS","MT","1","Grab Sample",1230.13908372801,TRUE
"Irrigation 5","TSS","MT","1","Grab Sample",996.518014373111,FALSE
"Irrigation 5","TSS","MT","1","Grab Sample",877.783495461817,TRUE
"Irrigation 1","TDS","MT","1","Grab Sample",592.987561234562,FALSE
"Irrigation 1","TDS","MT","1","Grab Sample",541.662193086034,TRUE
"Irrigation 2","TDS","MT","1","Grab Sample",521.348994681754,FALSE
"Irrigation 2","TDS","MT","1","Grab Sample",524.98184602869,TRUE
"Irrigation 3","TDS","MT","1","Grab Sample",460.035973120493,FALSE
"Irrigation 3","TDS","MT","1","Grab Sample",473.774598634705,TRUE
"Irrigation 4","TDS","MT","1","Grab Sample",474.926787119992,FALSE
"Irrigation 4","TDS","MT","1","Grab Sample",425.310395493735,TRUE
"Irrigation 5","TDS","MT","1","Grab Sample",416.205867031103,FALSE
"Irrigation 5","TDS","MT","1","Grab Sample",425.761881821069,TRUE
"Irrigation 1","NO3","ST","1","Grab Sample",9.20648499000735,FALSE
"Irrigation 1","NO3","ST","1","Grab Sample",7.42197686522518,TRUE
"Irrigation 2","NO3","ST","1","Grab Sample",6.29319454785177,FALSE
"Irrigation 2","NO3","ST","1","Grab Sample",7.27772420201364,TRUE
"Irrigation 3","NO3","ST","1","Grab Sample",6.77436305283926,FALSE
"Irrigation 3","NO3","ST","1","Grab Sample",5.73400905622,TRUE
"Irrigation 4","NO3","ST","1","Grab Sample",5.94699741808952,FALSE
"Irrigation 4","NO3","ST","1","Grab Sample",5.08953329106566,TRUE
"Irrigation 5","NO3","ST","1","Grab Sample",5.80905156008422,FALSE
"Irrigation 5","NO3","ST","1","Grab Sample",4.36948663407807,TRUE
"Irrigation 1","NO2","ST","1","Grab Sample",0.087256876319939,FALSE
"Irrigation 1","NO2","ST","1","Grab Sample",0.115748210645876,TRUE
"Irrigation 2","NO2","ST","1","Grab Sample",0.082843864994199,FALSE
"Irrigation 2","NO2","ST","1","Grab Sample",0.0620973834983595,TRUE
"Irrigation 3","NO2","ST","1","Grab Sample",0.0824706276369146,FALSE
"Irrigation 3","NO2","ST","1","Grab Sample",0.0677388401606923,TRUE
"Irrigation 4","NO2","ST","1","Grab Sample",0.0754716162891094,FALSE
"Irrigation 4","NO2","ST","1","Grab Sample",0.0746790386762023,TRUE
"Irrigation 5","NO2","ST","1","Grab Sample",0.0598002568942983,FALSE
"Irrigation 5","NO2","ST","1","Grab Sample",0.064652588695122,TRUE
"Irrigation 1","TKN","ST","1","Grab Sample",5.35302930545467,FALSE
"Irrigation 1","TKN","ST","1","Grab Sample",5.68061021491,TRUE
"Irrigation 2","TKN","ST","1","Grab Sample",2.87863457335686,FALSE
"Irrigation 2","TKN","ST","1","Grab Sample",6.28672877367234,TRUE
"Irrigation 3","TKN","ST","1","Grab Sample",3.84036526287488,FALSE
"Irrigation 3","TKN","ST","1","Grab Sample",4.51621095195159,TRUE
"Irrigation 4","TKN","ST","1","Grab Sample",3.44318209476757,FALSE
"Irrigation 4","TKN","ST","1","Grab Sample",5.03370369153645,TRUE
"Irrigation 5","TKN","ST","1","Grab Sample",1.58546588723439,FALSE
"Irrigation 5","TKN","ST","1","Grab Sample",3.57612974821885,TRUE
"Irrigation 1","pH","ST","1","Grab Sample",6.94102142265936,FALSE
"Irrigation 1","pH","ST","1","Grab Sample",7.09412702028313,TRUE
"Irrigation 2","pH","ST","1","Grab Sample",5.62125617316007,FALSE
"Irrigation 2","pH","ST","1","Grab Sample",5.76371667727644,TRUE
"Irrigation 3","pH","ST","1","Grab Sample",5.71553765902014,FALSE
"Irrigation 3","pH","ST","1","Grab Sample",5.70879195215293,TRUE
"Irrigation 4","pH","ST","1","Grab Sample",4.72016629273026,FALSE
"Irrigation 4","pH","ST","1","Grab Sample",4.92686373268303,TRUE
"Irrigation 5","pH","ST","1","Grab Sample",4.02616208750008,FALSE
"Irrigation 5","pH","ST","1","Grab Sample",4.23798756580123,TRUE
"Irrigation 1","TP","ST","1","Grab Sample",0.863314203628691,FALSE
"Irrigation 1","TP","ST","1","Grab Sample",0.88599445482542,TRUE
"Irrigation 2","TP","ST","1","Grab Sample",0.572805643279395,FALSE
"Irrigation 2","TP","ST","1","Grab Sample",0.465066852090349,TRUE
"Irrigation 3","TP","ST","1","Grab Sample",0.652133766795877,FALSE
"Irrigation 3","TP","ST","1","Grab Sample",0.804867926589665,TRUE
"Irrigation 4","TP","ST","1","Grab Sample",0.543198383513287,FALSE
"Irrigation 4","TP","ST","1","Grab Sample",0.50576807867044,TRUE
"Irrigation 5","TP","ST","1","Grab Sample",0.48601905870218,FALSE
"Irrigation 5","TP","ST","1","Grab Sample",0.442637232909967,TRUE
"Irrigation 1","OP","ST","1","Grab Sample",0.335851499950622,FALSE
"Irrigation 1","OP","ST","1","Grab Sample",0.375473055968763,TRUE
"Irrigation 2","OP","ST","1","Grab Sample",0.306859926654924,FALSE
"Irrigation 2","OP","ST","1","Grab Sample",0.2274585049807,TRUE
"Irrigation 3","OP","ST","1","Grab Sample",0.24401852488598,FALSE
"Irrigation 3","OP","ST","1","Grab Sample",0.273667047835059,TRUE
"Irrigation 4","OP","ST","1","Grab Sample",0.259859644649923,FALSE
"Irrigation 4","OP","ST","1","Grab Sample",0.286603254927924,TRUE
"Irrigation 5","OP","ST","1","Grab Sample",0.0406036309021168,FALSE
"Irrigation 5","OP","ST","1","Grab Sample",0.177141850386219,TRUE
"Irrigation 1","EC","ST","1","Grab Sample",0.142899533739728,FALSE
"Irrigation 1","EC","ST","1","Grab Sample",0.141458248863555,TRUE
"Irrigation 2","EC","ST","1","Grab Sample",0.123357637059584,FALSE
"Irrigation 2","EC","ST","1","Grab Sample",0.112958535459706,TRUE
"Irrigation 3","EC","ST","1","Grab Sample",0.120695596936058,FALSE
"Irrigation 3","EC","ST","1","Grab Sample",0.121521747522043,TRUE
"Irrigation 4","EC","ST","1","Grab Sample",0.132649476200362,FALSE
"Irrigation 4","EC","ST","1","Grab Sample",0.103633387681863,TRUE
"Irrigation 5","EC","ST","1","Grab Sample",0.0918038455300796,FALSE
"Irrigation 5","EC","ST","1","Grab Sample",0.0826054971271869,TRUE
"Irrigation 1","TSS","ST","1","Grab Sample",376.363492314874,FALSE
"Irrigation 1","TSS","ST","1","Grab Sample",1322.92554749522,TRUE
"Irrigation 2","TSS","ST","1","Grab Sample",833.006099106194,FALSE
"Irrigation 2","TSS","ST","1","Grab Sample",851.738302707704,TRUE
"Irrigation 3","TSS","ST","1","Grab Sample",650.047705143493,FALSE
"Irrigation 3","TSS","ST","1","Grab Sample",780.143728830089,TRUE
"Irrigation 4","TSS","ST","1","Grab Sample",398.596551489571,FALSE
"Irrigation 4","TSS","ST","1","Grab Sample",674.193512343139,TRUE
"Irrigation 5","TSS","ST","1","Grab Sample",734.088859935746,FALSE
"Irrigation 5","TSS","ST","1","Grab Sample",878.155792510227,TRUE
"Irrigation 1","TDS","ST","1","Grab Sample",507.561525667651,FALSE
"Irrigation 1","TDS","ST","1","Grab Sample",476.023182104708,TRUE
"Irrigation 2","TDS","ST","1","Grab Sample",391.178020584463,FALSE
"Irrigation 2","TDS","ST","1","Grab Sample",436.616154839605,TRUE
"Irrigation 3","TDS","ST","1","Grab Sample",374.847514656614,FALSE
"Irrigation 3","TDS","ST","1","Grab Sample",472.703077492253,TRUE
"Irrigation 4","TDS","ST","1","Grab Sample",292.301842784407,FALSE
"Irrigation 4","TDS","ST","1","Grab Sample",407.382538526194,TRUE
"Irrigation 5","TDS","ST","1","Grab Sample",285.384072023699,FALSE
"Irrigation 5","TDS","ST","1","Grab Sample",298.662905154489,TRUE
"Irrigation 1","NO3","CT","2","Grab Sample",11.4033530209637,FALSE
"Irrigation 1","NO3","CT","2","Grab Sample",11.0203677597605,TRUE
"Irrigation 2","NO3","CT","2","Grab Sample",9.30436257972935,FALSE
"Irrigation 2","NO3","CT","2","Grab Sample",6.02243427614374,TRUE
"Irrigation 3","NO3","CT","2","Grab Sample",7.14564415921889,FALSE
"Irrigation 3","NO3","CT","2","Grab Sample",8.61612218508688,TRUE
"Irrigation 4","NO3","CT","2","Grab Sample",5.20987572684403,FALSE
"Irrigation 4","NO3","CT","2","Grab Sample",8.34346320605075,TRUE
"Irrigation 5","NO3","CT","2","Grab Sample",8.39813144202389,FALSE
"Irrigation 5","NO3","CT","2","Grab Sample",7.41849612040742,TRUE
"Irrigation 1","NO2","CT","2","Grab Sample",0.123649107281206,FALSE
"Irrigation 1","NO2","CT","2","Grab Sample",0.129168237389551,TRUE
"Irrigation 2","NO2","CT","2","Grab Sample",0.102409541971986,FALSE
"Irrigation 2","NO2","CT","2","Grab Sample",0.140996129334955,TRUE
"Irrigation 3","NO2","CT","2","Grab Sample",0.109308521894372,FALSE
"Irrigation 3","NO2","CT","2","Grab Sample",0.116232412696231,TRUE
"Irrigation 4","NO2","CT","2","Grab Sample",0.0897106591154579,FALSE
"Irrigation 4","NO2","CT","2","Grab Sample",0.103151489760945,TRUE
"Irrigation 5","NO2","CT","2","Grab Sample",0.110537805240274,FALSE
"Irrigation 5","NO2","CT","2","Grab Sample",0.0859715746587909,TRUE
"Irrigation 1","TKN","CT","2","Grab Sample",7.91934225301771,FALSE
"Irrigation 1","TKN","CT","2","Grab Sample",6.44724337610275,TRUE
"Irrigation 2","TKN","CT","2","Grab Sample",5.07907989432112,FALSE
"Irrigation 2","TKN","CT","2","Grab Sample",5.3346317656808,TRUE
"Irrigation 3","TKN","CT","2","Grab Sample",4.64165222490369,FALSE
"Irrigation 3","TKN","CT","2","Grab Sample",4.98896826118147,TRUE
"Irrigation 4","TKN","CT","2","Grab Sample",4.87264404564696,FALSE
"Irrigation 4","TKN","CT","2","Grab Sample",6.18580847067651,TRUE
"Irrigation 5","TKN","CT","2","Grab Sample",4.89460440744735,FALSE
"Irrigation 5","TKN","CT","2","Grab Sample",4.32345079630814,TRUE
"Irrigation 1","pH","CT","2","Grab Sample",9.07264237131714,FALSE
"Irrigation 1","pH","CT","2","Grab Sample",8.9287759856473,TRUE
"Irrigation 2","pH","CT","2","Grab Sample",7.91205642773801,FALSE
"Irrigation 2","pH","CT","2","Grab Sample",7.73543081085679,TRUE
"Irrigation 3","pH","CT","2","Grab Sample",7.67543473610027,FALSE
"Irrigation 3","pH","CT","2","Grab Sample",7.71983363273144,TRUE
"Irrigation 4","pH","CT","2","Grab Sample",7.08942594283208,FALSE
"Irrigation 4","pH","CT","2","Grab Sample",6.87283915446578,TRUE
"Irrigation 5","pH","CT","2","Grab Sample",6.47138378050606,FALSE
"Irrigation 5","pH","CT","2","Grab Sample",6.29774259906254,TRUE
"Irrigation 1","TP","CT","2","Grab Sample",1.14504945215963,FALSE
"Irrigation 1","TP","CT","2","Grab Sample",0.929476511643124,TRUE
"Irrigation 2","TP","CT","2","Grab Sample",0.872080967277978,FALSE
"Irrigation 2","TP","CT","2","Grab Sample",0.960043414224517,TRUE
"Irrigation 3","TP","CT","2","Grab Sample",0.953691791596135,FALSE
"Irrigation 3","TP","CT","2","Grab Sample",0.755199333337478,TRUE
"Irrigation 4","TP","CT","2","Grab Sample",0.701083744311954,FALSE
"Irrigation 4","TP","CT","2","Grab Sample",0.87087624089112,TRUE
"Irrigation 5","TP","CT","2","Grab Sample",0.74699589005651,FALSE
"Irrigation 5","TP","CT","2","Grab Sample",0.665129736017245,TRUE
"Irrigation 1","OP","CT","2","Grab Sample",0.372739875052969,FALSE
"Irrigation 1","OP","CT","2","Grab Sample",0.389149525092815,TRUE
"Irrigation 2","OP","CT","2","Grab Sample",0.256854398446153,FALSE
"Irrigation 2","OP","CT","2","Grab Sample",0.381407367739097,TRUE
"Irrigation 3","OP","CT","2","Grab Sample",0.325445188772083,FALSE
"Irrigation 3","OP","CT","2","Grab Sample",0.328483455864896,TRUE
"Irrigation 4","OP","CT","2","Grab Sample",0.195109494875279,FALSE
"Irrigation 4","OP","CT","2","Grab Sample",0.359411513112003,TRUE
"Irrigation 5","OP","CT","2","Grab Sample",0.371756736139374,FALSE
"Irrigation 5","OP","CT","2","Grab Sample",0.191939875719842,TRUE
"Irrigation 1","EC","CT","2","Grab Sample",0.18254990128303,FALSE
"Irrigation 1","EC","CT","2","Grab Sample",0.197108704839803,TRUE
"Irrigation 2","EC","CT","2","Grab Sample",0.161257575532732,FALSE
"Irrigation 2","EC","CT","2","Grab Sample",0.174944164268373,TRUE
"Irrigation 3","EC","CT","2","Grab Sample",0.173559736463929,FALSE
"Irrigation 3","EC","CT","2","Grab Sample",0.160981227012358,TRUE
"Irrigation 4","EC","CT","2","Grab Sample",0.160983622368025,FALSE
"Irrigation 4","EC","CT","2","Grab Sample",0.146924663493068,TRUE
"Irrigation 5","EC","CT","2","Grab Sample",0.144260390613854,FALSE
"Irrigation 5","EC","CT","2","Grab Sample",0.149270849713163,TRUE
"Irrigation 1","TSS","CT","2","Grab Sample",1244.73916098777,FALSE
"Irrigation 1","TSS","CT","2","Grab Sample",1228.21257892574,TRUE
"Irrigation 2","TSS","CT","2","Grab Sample",1242.53149776987,FALSE
"Irrigation 2","TSS","CT","2","Grab Sample",1339.85795094448,TRUE
"Irrigation 3","TSS","CT","2","Grab Sample",1180.11157696635,FALSE
"Irrigation 3","TSS","CT","2","Grab Sample",1161.89487344064,TRUE
"Irrigation 4","TSS","CT","2","Grab Sample",771.910184171534,FALSE
"Irrigation 4","TSS","CT","2","Grab Sample",911.027907252967,TRUE
"Irrigation 5","TSS","CT","2","Grab Sample",695.182118036902,FALSE
"Irrigation 5","TSS","CT","2","Grab Sample",788.946290796579,TRUE
"Irrigation 1","TDS","CT","2","Grab Sample",657.008196764898,FALSE
"Irrigation 1","TDS","CT","2","Grab Sample",583.404319142571,TRUE
"Irrigation 2","TDS","CT","2","Grab Sample",524.134604010647,FALSE
"Irrigation 2","TDS","CT","2","Grab Sample",619.82369285859,TRUE
"Irrigation 3","TDS","CT","2","Grab Sample",576.54276526628,FALSE
"Irrigation 3","TDS","CT","2","Grab Sample",516.681103788552,TRUE
"Irrigation 4","TDS","CT","2","Grab Sample",496.327412624135,FALSE
"Irrigation 4","TDS","CT","2","Grab Sample",457.53756746747,TRUE
"Irrigation 5","TDS","CT","2","Grab Sample",474.102880688552,FALSE
"Irrigation 5","TDS","CT","2","Grab Sample",440.878583478301,TRUE
"Irrigation 1","NO3","MT","2","Grab Sample",9.6829269916542,FALSE
"Irrigation 1","NO3","MT","2","Grab Sample",8.75034217128829,TRUE
"Irrigation 2","NO3","MT","2","Grab Sample",6.61820059211817,FALSE
"Irrigation 2","NO3","MT","2","Grab Sample",7.80155637010327,TRUE
"Irrigation 3","NO3","MT","2","Grab Sample",6.06681320812271,FALSE
"Irrigation 3","NO3","MT","2","Grab Sample",8.19874751518579,TRUE
"Irrigation 4","NO3","MT","2","Grab Sample",6.48025769856823,FALSE
"Irrigation 4","NO3","MT","2","Grab Sample",7.89173038561862,TRUE
"Irrigation 5","NO3","MT","2","Grab Sample",4.67236305596641,FALSE
"Irrigation 5","NO3","MT","2","Grab Sample",4.22711949996077,TRUE
"Irrigation 1","NO2","MT","2","Grab Sample",0.104638670112599,FALSE
"Irrigation 1","NO2","MT","2","Grab Sample",0.123328431303469,TRUE
"Irrigation 2","NO2","MT","2","Grab Sample",0.0915191453618273,FALSE
"Irrigation 2","NO2","MT","2","Grab Sample",0.0952091871955156,TRUE
"Irrigation 3","NO2","MT","2","Grab Sample",0.0927658595952601,FALSE
"Irrigation 3","NO2","MT","2","Grab Sample",0.0924232941737263,TRUE
"Irrigation 4","NO2","MT","2","Grab Sample",0.0889298473635285,FALSE
"Irrigation 4","NO2","MT","2","Grab Sample",0.0829509305013443,TRUE
"Irrigation 5","NO2","MT","2","Grab Sample",0.0533314685207962,FALSE
"Irrigation 5","NO2","MT","2","Grab Sample",0.0692477080070507,TRUE
"Irrigation 1","TKN","MT","2","Grab Sample",1.94482682902802,FALSE
"Irrigation 1","TKN","MT","2","Grab Sample",5.10082661515667,TRUE
"Irrigation 2","TKN","MT","2","Grab Sample",4.8362286425676,FALSE
"Irrigation 2","TKN","MT","2","Grab Sample",3.28616733835292,TRUE
"Irrigation 3","TKN","MT","2","Grab Sample",3.89690737869674,FALSE
"Irrigation 3","TKN","MT","2","Grab Sample",4.33138582018834,TRUE
"Irrigation 4","TKN","MT","2","Grab Sample",3.89084963223409,FALSE
"Irrigation 4","TKN","MT","2","Grab Sample",1.99444113291656,TRUE
"Irrigation 5","TKN","MT","2","Grab Sample",3.14534001503294,FALSE
"Irrigation 5","TKN","MT","2","Grab Sample",3.48435758741159,TRUE
"Irrigation 1","pH","MT","2","Grab Sample",7.70281049325765,FALSE
"Irrigation 1","pH","MT","2","Grab Sample",7.8429027451391,TRUE
"Irrigation 2","pH","MT","2","Grab Sample",6.31834193071798,FALSE
"Irrigation 2","pH","MT","2","Grab Sample",6.19688551125406,TRUE
"Irrigation 3","pH","MT","2","Grab Sample",6.20656901694096,FALSE
"Irrigation 3","pH","MT","2","Grab Sample",6.23987612563574,TRUE
"Irrigation 4","pH","MT","2","Grab Sample",5.57606600624463,FALSE
"Irrigation 4","pH","MT","2","Grab Sample",5.72939467432065,TRUE
"Irrigation 5","pH","MT","2","Grab Sample",4.84935648594087,FALSE
"Irrigation 5","pH","MT","2","Grab Sample",4.90041487258265,TRUE
"Irrigation 1","TP","MT","2","Grab Sample",0.960874743589943,FALSE
"Irrigation 1","TP","MT","2","Grab Sample",0.914902377334714,TRUE
"Irrigation 2","TP","MT","2","Grab Sample",0.681960184537249,FALSE
"Irrigation 2","TP","MT","2","Grab Sample",0.658897617544117,TRUE
"Irrigation 3","TP","MT","2","Grab Sample",0.758798552763716,FALSE
"Irrigation 3","TP","MT","2","Grab Sample",0.702907559889595,TRUE
"Irrigation 4","TP","MT","2","Grab Sample",0.797915677174346,FALSE
"Irrigation 4","TP","MT","2","Grab Sample",0.73421819520199,TRUE
"Irrigation 5","TP","MT","2","Grab Sample",0.72886537028703,FALSE
"Irrigation 5","TP","MT","2","Grab Sample",0.600863351652154,TRUE
"Irrigation 1","OP","MT","2","Grab Sample",0.439652121230781,FALSE
"Irrigation 1","OP","MT","2","Grab Sample",0.337655329559018,TRUE
"Irrigation 2","OP","MT","2","Grab Sample",0.26789900485017,FALSE
"Irrigation 2","OP","MT","2","Grab Sample",0.253176441443789,TRUE
"Irrigation 3","OP","MT","2","Grab Sample",0.384412061187726,FALSE
"Irrigation 3","OP","MT","2","Grab Sample",0.244915358077131,TRUE
"Irrigation 4","OP","MT","2","Grab Sample",0.25062648711721,FALSE
"Irrigation 4","OP","MT","2","Grab Sample",0.228229150566314,TRUE
"Irrigation 5","OP","MT","2","Grab Sample",0.169192621780251,FALSE
"Irrigation 5","OP","MT","2","Grab Sample",0.127191731276612,TRUE
"Irrigation 1","EC","MT","2","Grab Sample",0.158622118373788,FALSE
"Irrigation 1","EC","MT","2","Grab Sample",0.14976159302806,TRUE
"Irrigation 2","EC","MT","2","Grab Sample",0.138173612440202,FALSE
"Irrigation 2","EC","MT","2","Grab Sample",0.153537498483503,TRUE
"Irrigation 3","EC","MT","2","Grab Sample",0.136717753015155,FALSE
"Irrigation 3","EC","MT","2","Grab Sample",0.161143418401505,TRUE
"Irrigation 4","EC","MT","2","Grab Sample",0.125182728052273,FALSE
"Irrigation 4","EC","MT","2","Grab Sample",0.110510947834881,TRUE
"Irrigation 5","EC","MT","2","Grab Sample",0.107597066215295,FALSE
"Irrigation 5","EC","MT","2","Grab Sample",0.0945541205961864,TRUE
"Irrigation 1","TSS","MT","2","Grab Sample",1070.4828645355,FALSE
"Irrigation 1","TSS","MT","2","Grab Sample",1101.41044030498,TRUE
"Irrigation 2","TSS","MT","2","Grab Sample",810.386292252323,FALSE
"Irrigation 2","TSS","MT","2","Grab Sample",814.032849419911,TRUE
"Irrigation 3","TSS","MT","2","Grab Sample",906.065699970155,FALSE
"Irrigation 3","TSS","MT","2","Grab Sample",789.843576577383,TRUE
"Irrigation 4","TSS","MT","2","Grab Sample",813.82157717884,FALSE
"Irrigation 4","TSS","MT","2","Grab Sample",731.851734337281,TRUE
"Irrigation 5","TSS","MT","2","Grab Sample",847.470285179811,FALSE
"Irrigation 5","TSS","MT","2","Grab Sample",432.117521064216,TRUE
"Irrigation 1","TDS","MT","2","Grab Sample",512.362955467682,FALSE
"Irrigation 1","TDS","MT","2","Grab Sample",571.813606695104,TRUE
"Irrigation 2","TDS","MT","2","Grab Sample",403.102391189906,FALSE
"Irrigation 2","TDS","MT","2","Grab Sample",467.041729082726,TRUE
"Irrigation 3","TDS","MT","2","Grab Sample",427.68640290555,FALSE
"Irrigation 3","TDS","MT","2","Grab Sample",426.21608361881,TRUE
"Irrigation 4","TDS","MT","2","Grab Sample",282.010801814196,FALSE
"Irrigation 4","TDS","MT","2","Grab Sample",272.512700314808,TRUE
"Irrigation 5","TDS","MT","2","Grab Sample",440.691517177659,FALSE
"Irrigation 5","TDS","MT","2","Grab Sample",401.617317022449,TRUE
"Irrigation 1","NO3","ST","2","Grab Sample",7.73876890632408,FALSE
"Irrigation 1","NO3","ST","2","Grab Sample",5.26109935198866,TRUE
"Irrigation 2","NO3","ST","2","Grab Sample",5.94992048310013,FALSE
"Irrigation 2","NO3","ST","2","Grab Sample",6.05642920844207,TRUE
"Irrigation 3","NO3","ST","2","Grab Sample",5.62205523421423,FALSE
"Irrigation 3","NO3","ST","2","Grab Sample",5.37364532166119,TRUE
"Irrigation 4","NO3","ST","2","Grab Sample",3.08049849809136,FALSE
"Irrigation 4","NO3","ST","2","Grab Sample",5.17488638042747,TRUE
"Irrigation 5","NO3","ST","2","Grab Sample",4.32240313896513,FALSE
"Irrigation 5","NO3","ST","2","Grab Sample",5.33110850138051,TRUE
"Irrigation 1","NO2","ST","2","Grab Sample",0.0844536087930311,FALSE
"Irrigation 1","NO2","ST","2","Grab Sample",0.0803086202768572,TRUE
"Irrigation 2","NO2","ST","2","Grab Sample",0.0701941199830004,FALSE
"Irrigation 2","NO2","ST","2","Grab Sample",0.0571285878881626,TRUE
"Irrigation 3","NO2","ST","2","Grab Sample",0.0709421989127468,FALSE
"Irrigation 3","NO2","ST","2","Grab Sample",0.0641057693561033,TRUE
"Irrigation 4","NO2","ST","2","Grab Sample",0.0456785997114215,FALSE
"Irrigation 4","NO2","ST","2","Grab Sample",0.0545078892813367,TRUE
"Irrigation 5","NO2","ST","2","Grab Sample",0.0487726560187761,FALSE
"Irrigation 5","NO2","ST","2","Grab Sample",0.0532597669168881,TRUE
"Irrigation 1","TKN","ST","2","Grab Sample",4.18530084863863,FALSE
"Irrigation 1","TKN","ST","2","Grab Sample",5.59281597329386,TRUE
"Irrigation 2","TKN","ST","2","Grab Sample",4.07433988876451,FALSE
"Irrigation 2","TKN","ST","2","Grab Sample",5.1803547308409,TRUE
"Irrigation 3","TKN","ST","2","Grab Sample",4.38396146824133,FALSE
"Irrigation 3","TKN","ST","2","Grab Sample",3.88127222923808,TRUE
"Irrigation 4","TKN","ST","2","Grab Sample",1.80765004624273,FALSE
"Irrigation 4","TKN","ST","2","Grab Sample",2.61923500283774,TRUE
"Irrigation 5","TKN","ST","2","Grab Sample",3.39175369836157,FALSE
"Irrigation 5","TKN","ST","2","Grab Sample",1.60565751372781,TRUE
"Irrigation 1","pH","ST","2","Grab Sample",6.3344711639952,FALSE
"Irrigation 1","pH","ST","2","Grab Sample",6.23248130312111,TRUE
"Irrigation 2","pH","ST","2","Grab Sample",4.85088936611268,FALSE
"Irrigation 2","pH","ST","2","Grab Sample",4.918700989797,TRUE
"Irrigation 3","pH","ST","2","Grab Sample",4.8609099991335,FALSE
"Irrigation 3","pH","ST","2","Grab Sample",5.10607621430399,TRUE
"Irrigation 4","pH","ST","2","Grab Sample",4.27079404660731,FALSE
"Irrigation 4","pH","ST","2","Grab Sample",4.09790526646974,TRUE
"Irrigation 5","pH","ST","2","Grab Sample",3.5056105185597,FALSE
"Irrigation 5","pH","ST","2","Grab Sample",3.38899830471091,TRUE
"Irrigation 1","TP","ST","2","Grab Sample",0.800369209620724,FALSE
"Irrigation 1","TP","ST","2","Grab Sample",0.780532769483148,TRUE
"Irrigation 2","TP","ST","2","Grab Sample",0.553600287455279,FALSE
"Irrigation 2","TP","ST","2","Grab Sample",0.542299506803163,TRUE
"Irrigation 3","TP","ST","2","Grab Sample",0.661875900253678,FALSE
"Irrigation 3","TP","ST","2","Grab Sample",0.640652358699216,TRUE
"Irrigation 4","TP","ST","2","Grab Sample",0.514970803274429,FALSE
"Irrigation 4","TP","ST","2","Grab Sample",0.420929452622549,TRUE
"Irrigation 5","TP","ST","2","Grab Sample",0.254320045653834,FALSE
"Irrigation 5","TP","ST","2","Grab Sample",0.555420271529178,TRUE
"Irrigation 1","OP","ST","2","Grab Sample",0.286195054249294,FALSE
"Irrigation 1","OP","ST","2","Grab Sample",0.217796429474177,TRUE
"Irrigation 2","OP","ST","2","Grab Sample",0.270792495093432,FALSE
"Irrigation 2","OP","ST","2","Grab Sample",0.149403108494722,TRUE
"Irrigation 3","OP","ST","2","Grab Sample",0.36763150756574,FALSE
"Irrigation 3","OP","ST","2","Grab Sample",0.276392754255781,TRUE
"Irrigation 4","OP","ST","2","Grab Sample",0.104867305578942,FALSE
"Irrigation 4","OP","ST","2","Grab Sample",0.239227500978962,TRUE
"Irrigation 5","OP","ST","2","Grab Sample",0.107702950316479,FALSE
"Irrigation 5","OP","ST","2","Grab Sample",0.0844624357133755,TRUE
"Irrigation 1","EC","ST","2","Grab Sample",0.145044251277417,FALSE
"Irrigation 1","EC","ST","2","Grab Sample",0.133257167840359,TRUE
"Irrigation 2","EC","ST","2","Grab Sample",0.095054722804047,FALSE
"Irrigation 2","EC","ST","2","Grab Sample",0.109212203780939,TRUE
"Irrigation 3","EC","ST","2","Grab Sample",0.103252971329111,FALSE
"Irrigation 3","EC","ST","2","Grab Sample",0.117544212108256,TRUE
"Irrigation 4","EC","ST","2","Grab Sample",0.0906216393689046,FALSE
"Irrigation 4","EC","ST","2","Grab Sample",0.0840373805006246,TRUE
"Irrigation 5","EC","ST","2","Grab Sample",0.0877411374934053,FALSE
"Irrigation 5","EC","ST","2","Grab Sample",0.0936477086530437,TRUE
